1.617792192,100.9026344
1.617792192,100.6939189
1.617792192,99.44162575
1.617792192,99.23291023
1.617792192,99.0241947
2.312209991,99.70252016
5.784298987,100.4330245
5.784298987,100.224309
5.784298987,100.0155934
7.867552385,98.81547917
9.950805783,100.7982767
9.950805783,100.5895611
9.950805783,99.54598351
9.950805783,99.33726799
9.950805783,99.12855246
9.950805783,98.91983694
10.64522358,101.0591711
10.64522358,99.80687792
14.11731258,100.3286667
14.11731258,100.1199512
18.28381937,101.11135
18.28381937,100.9026344
18.28381937,100.6939189
18.28381937,100.4852034
18.28381937,99.65034128
18.28381937,99.44162575
18.28381937,99.23291023
18.28381937,99.0241947
18.28381937,98.81547917
18.28381937,98.63285309
18.97823717,99.91123568
23.14474397,100.224309
24.53357957,98.50240589
26.61683296,100.9026344
26.61683296,100.6939189
26.61683296,100.4852034
26.61683296,99.65034128
26.61683296,99.44162575
26.61683296,99.23291023
26.61683296,99.0241947
26.61683296,98.81547917
26.61683296,98.63285309
27.31125076,99.91123568
31.47775756,100.224309
32.86659316,100.7460978
34.94984656,100.5373823
34.94984656,99.91123568
34.94984656,99.70252016
34.94984656,99.49380463
34.94984656,99.28508911
34.94984656,99.07637358
34.94984656,98.86765806
34.94984656,98.65894253
34.94984656,98.47631645
39.11635335,100.0677723
39.81077115,100.3286667
39.81077115,98.2762974
39.81077115,97.75450859
43.28286015,99.54598351
43.28286015,99.33726799
43.28286015,99.12855246
43.28286015,98.91983694
43.28286015,98.71112141
43.28286015,98.50240589
43.97727795,99.80687792
47.44936694,100.2764879
47.44936694,100.0677723
47.44936694,97.98061707
47.44936694,97.77190155
47.44936694,97.56318602
48.14378474,98.24151148
51.61587374,99.54598351
51.61587374,99.33726799
51.61587374,99.12855246
51.61587374,98.91983694
51.61587374,98.71112141
51.61587374,98.50240589
52.31029154,99.80687792
52.31029154,97.33707753
55.78238053,100.0677723
55.78238053,97.98061707
55.78238053,97.77190155
55.78238053,97.56318602
56.47679833,98.24151148
59.94888733,99.54598351
59.94888733,99.33726799
59.94888733,99.12855246
59.94888733,98.91983694
59.94888733,98.71112141
59.94888733,98.50240589
59.94888733,97.09357609
60.64330513,99.80687792
60.64330513,97.30229161
64.11539412,98.24151148
64.11539412,98.03279595
64.11539412,97.82408043
64.11539412,97.6153649
68.28190092,99.93732513
68.28190092,99.70252016
68.28190092,99.49380463
68.28190092,99.28508911
68.28190092,99.07637358
68.28190092,98.86765806
68.28190092,98.65894253
68.28190092,98.450227
68.28190092,97.40664938
68.28190092,97.19793385
68.28190092,96.98921833
72.44840771,97.98061707
72.44840771,97.77190155
72.44840771,97.56318602
73.14282551,98.24151148
76.61491451,99.96341457
76.61491451,99.5981624
76.61491451,99.38944687
76.61491451,99.18073134
76.61491451,98.97201582
76.61491451,98.76330029
76.61491451,98.55458477
76.61491451,97.30229161
76.61491451,97.11966553
80.7814213,98.34586924
80.7814213,98.13715372
80.7814213,97.92843819
80.7814213,97.71972266
80.7814213,97.51100714
84.9479281,99.96341457
84.9479281,99.5981624
84.9479281,99.38944687
84.9479281,99.18073134
84.9479281,98.97201582
84.9479281,98.76330029
84.9479281,98.55458477
84.9479281,97.32838105
89.1144349,98.34586924
89.1144349,98.13715372
89.1144349,97.92843819
89.1144349,97.71972266
89.1144349,97.51100714
93.28094169,99.96341457
93.28094169,99.54598351
93.28094169,99.33726799
93.28094169,99.12855246
93.28094169,98.91983694
93.28094169,98.71112141
93.28094169,98.50240589
97.44744849,98.24151148
97.44744849,98.03279595
97.44744849,97.82408043
97.44744849,97.64145434
101.6139553,99.49380463
101.6139553,99.28508911
101.6139553,99.07637358
101.6139553,98.86765806
101.6139553,98.65894253
101.6139553,98.450227
105.7804621,97.98061707
105.7804621,97.77190155
105.7804621,97.56318602
106.4748799,98.24151148
109.9469689,99.33726799
109.9469689,99.12855246
109.9469689,98.91983694
109.9469689,98.71112141
109.9469689,98.50240589
114.1134757,98.24151148
114.1134757,98.03279595
114.1134757,97.82408043
114.1134757,97.6153649
114.1134757,97.40664938
118.2799825,99.23291023
118.2799825,99.0241947
118.2799825,98.81547917
118.2799825,98.60676365
118.2799825,98.39804812
118.9744003,97.23271977
122.4464893,98.13715372
122.4464893,97.92843819
122.4464893,97.71972266
122.4464893,97.51100714
126.6129961,99.12855246
126.6129961,98.91983694
126.6129961,98.71112141
126.6129961,98.50240589
126.6129961,98.29369036
126.6129961,97.04139721
127.3074139,97.30229161
130.7795028,97.77190155
130.7795028,97.56318602
131.4739206,98.03279595
134.9460096,98.97201582
134.9460096,98.76330029
134.9460096,98.55458477
134.9460096,98.34586924
134.9460096,97.30229161
134.9460096,97.09357609
134.9460096,96.88486056
139.1125164,98.13715372
139.1125164,97.92843819
139.1125164,97.71972266
139.1125164,97.51100714
139.1125164,96.70223448
143.2790232,98.91983694
143.2790232,98.71112141
143.2790232,98.50240589
143.2790232,98.29369036
143.2790232,97.04139721
143.2790232,96.83268168
143.973441,97.30229161
147.44553,98.03279595
147.44553,97.82408043
147.44553,97.6153649
151.6120368,98.81547917
151.6120368,98.60676365
151.6120368,98.39804812
151.6120368,98.1893326
151.6120368,97.14575497
151.6120368,96.93703944
151.6120368,96.7805028
152.3064546,97.40664938
155.7785436,97.66754378
156.4729614,97.92843819
157.861797,96.62396616
159.9450504,98.60676365
159.9450504,98.39804812
159.9450504,98.1893326
159.9450504,97.14575497
159.9450504,96.93703944
159.9450504,96.72832392
160.6394682,97.40664938
164.1115572,97.66754378
164.805975,97.92843819
166.1948106,96.62396616
168.278064,98.39804812
168.278064,98.1893326
168.278064,97.14575497
168.278064,96.93703944
168.278064,96.75441336
168.9724818,98.65894253
168.9724818,97.40664938
172.4445708,97.92843819
172.4445708,97.71972266
176.6110776,98.71112141
176.6110776,98.50240589
176.6110776,98.29369036
176.6110776,98.08497483
176.6110776,97.25011273
176.6110776,97.04139721
176.6110776,96.85877112
177.3054954,97.51100714
180.7775844,97.82408043
184.9440912,98.60676365
184.9440912,98.39804812
184.9440912,98.1893326
184.9440912,97.98061707
184.9440912,97.35447049
184.9440912,97.14575497
184.9440912,96.93703944
184.9440912,96.75441336
185.638509,97.6153649
191.1938514,96.72832392
193.2771048,98.29369036
193.2771048,98.08497483
193.2771048,97.87625931
193.2771048,97.66754378
193.2771048,97.45882826
193.2771048,97.25011273
193.2771048,97.04139721
193.2771048,96.85877112
193.9715226,98.55458477
201.6101184,98.50240589
201.6101184,98.29369036
201.6101184,98.08497483
201.6101184,97.87625931
201.6101184,97.66754378
201.6101184,97.45882826
201.6101184,97.25011273
201.6101184,97.04139721
201.6101184,96.83268168
201.6101184,96.67614504
209.943132,98.450227
209.943132,98.24151148
209.943132,98.03279595
209.943132,97.82408043
209.943132,97.6153649
209.943132,97.40664938
209.943132,97.19793385
209.943132,96.98921833
209.943132,96.7805028
209.943132,96.62396616
218.2761456,98.450227
218.2761456,98.24151148
218.2761456,98.03279595
218.2761456,97.82408043
218.2761456,97.6153649
218.2761456,97.40664938
218.2761456,97.19793385
218.2761456,96.98921833
218.2761456,96.7805028
218.2761456,96.59787671
226.6091591,98.39804812
226.6091591,98.1893326
226.6091591,97.98061707
226.6091591,97.77190155
226.6091591,97.56318602
226.6091591,97.35447049
226.6091591,97.14575497
226.6091591,96.93703944
226.6091591,96.72832392
226.6091591,96.51960839
226.6091591,96.36307175
234.9421727,98.34586924
234.9421727,98.13715372
234.9421727,97.92843819
234.9421727,97.71972266
234.9421727,97.51100714
234.9421727,97.30229161
234.9421727,97.09357609
234.9421727,96.88486056
234.9421727,96.67614504
234.9421727,96.46742951
234.9421727,96.31089287
243.2751863,98.1893326
243.2751863,97.98061707
243.2751863,97.77190155
243.2751863,97.56318602
243.2751863,97.35447049
243.2751863,97.14575497
243.2751863,96.93703944
243.2751863,96.72832392
243.2751863,96.51960839
243.2751863,96.31089287
251.6081999,98.08497483
251.6081999,97.87625931
251.6081999,97.66754378
251.6081999,97.45882826
251.6081999,97.25011273
251.6081999,97.04139721
251.6081999,96.83268168
251.6081999,96.62396616
251.6081999,96.41525063
251.6081999,96.2065351
257.8579601,95.99781958
259.9412135,97.77190155
259.9412135,97.56318602
259.9412135,97.35447049
259.9412135,97.14575497
259.9412135,96.93703944
259.9412135,96.72832392
259.9412135,96.51960839
259.9412135,96.31089287
259.9412135,96.10217734
260.6356313,98.03279595
268.2742271,98.08497483
268.2742271,97.87625931
268.2742271,97.66754378
268.2742271,97.45882826
268.2742271,97.25011273
268.2742271,97.04139721
268.2742271,96.83268168
268.2742271,96.62396616
268.2742271,96.41525063
268.2742271,96.2065351
268.2742271,95.99781958
274.5239873,95.99781958
276.6072407,97.98061707
276.6072407,97.77190155
276.6072407,97.56318602
276.6072407,97.35447049
276.6072407,97.14575497
276.6072407,96.93703944
276.6072407,96.72832392
276.6072407,96.51960839
276.6072407,96.31089287
276.6072407,96.12826678
282.8570009,95.99781958
284.9402543,97.56318602
284.9402543,97.35447049
284.9402543,97.14575497
284.9402543,96.93703944
284.9402543,96.72832392
284.9402543,96.51960839
284.9402543,96.31089287
284.9402543,96.10217734
285.6346721,97.82408043
293.2732679,97.92843819
293.2732679,97.71972266
293.2732679,97.51100714
293.2732679,97.30229161
293.2732679,97.09357609
293.2732679,96.88486056
293.2732679,96.67614504
293.2732679,96.46742951
293.2732679,96.25871399
293.2732679,96.04999846
293.2732679,95.86737237
299.5230281,95.78910405
301.6062815,97.77190155
301.6062815,97.56318602
301.6062815,97.35447049
301.6062815,97.14575497
301.6062815,96.93703944
301.6062815,96.72832392
301.6062815,96.51960839
301.6062815,96.31089287
301.6062815,96.10217734
301.6062815,95.89346182
309.9392951,97.71972266
309.9392951,97.51100714
309.9392951,97.30229161
309.9392951,97.09357609
309.9392951,96.88486056
309.9392951,96.67614504
309.9392951,96.46742951
309.9392951,96.25871399
309.9392951,96.04999846
309.9392951,95.84128293
309.9392951,95.65865685
318.2723086,97.71972266
318.2723086,97.51100714
318.2723086,97.30229161
318.2723086,97.09357609
318.2723086,96.88486056
318.2723086,96.67614504
318.2723086,96.46742951
318.2723086,96.25871399
318.2723086,96.04999846
318.2723086,95.84128293
318.2723086,95.63256741
326.6053222,97.56318602
326.6053222,97.35447049
326.6053222,97.14575497
326.6053222,96.93703944
326.6053222,96.72832392
326.6053222,96.51960839
326.6053222,96.31089287
326.6053222,96.10217734
326.6053222,95.89346182
326.6053222,95.68474629
326.6053222,95.47603076
330.771829,94.92815251
334.9383358,97.35447049
334.9383358,97.14575497
334.9383358,96.93703944
334.9383358,96.72832392
334.9383358,96.51960839
334.9383358,96.31089287
334.9383358,96.10217734
334.9383358,95.89346182
334.9383358,95.68474629
334.9383358,95.47603076
334.9383358,95.26731524
334.9383358,95.05859971
339.7992604,94.79770531
343.2713494,97.19793385
343.2713494,96.98921833
343.2713494,96.7805028
343.2713494,96.57178727
343.2713494,96.36307175
343.2713494,96.15435622
343.2713494,95.9456407
343.2713494,95.73692517
343.2713494,95.52820965
343.2713494,95.31949412
343.2713494,95.11077859
347.4378562,94.64116866
347.4378562,94.48463202
348.132274,94.90206307
351.604363,96.83268168
351.604363,96.62396616
351.604363,96.41525063
351.604363,96.2065351
351.604363,95.99781958
351.604363,95.78910405
351.604363,95.58038853
351.604363,95.371673
351.604363,95.16295748
352.2987808,97.09357609
355.7708698,94.90206307
355.7708698,94.69334754
355.7708698,94.48463202
355.7708698,94.30200593
359.9373766,97.14575497
359.9373766,96.93703944
359.9373766,96.72832392
359.9373766,96.51960839
359.9373766,96.31089287
359.9373766,96.10217734
359.9373766,95.89346182
359.9373766,95.68474629
359.9373766,95.47603076
359.9373766,95.26731524
359.9373766,95.05859971
364.1038834,94.5368109
364.1038834,94.32809537
364.1038834,94.14546929
364.7983012,94.79770531
368.2703902,96.93703944
368.2703902,96.72832392
368.2703902,96.51960839
368.2703902,96.31089287
368.2703902,96.10217734
368.2703902,95.89346182
368.2703902,95.68474629
368.2703902,95.47603076
368.2703902,95.26731524
368.2703902,95.05859971
372.436897,94.79770531
372.436897,94.58898978
372.436897,94.38027425
372.436897,94.17155873
376.6034038,96.62396616
376.6034038,96.41525063
376.6034038,96.2065351
376.6034038,95.99781958
376.6034038,95.78910405
376.6034038,95.58038853
376.6034038,95.371673
376.6034038,95.16295748
376.6034038,94.95424195
378.6866572,94.11937985
380.7699106,94.43245314
